Player,Stat,Line,Season_Avg,L5_Avg,Formula,Expected,Std_Dev,Deviation,Z_Score,Recommendation,Confidence,Bookmaker,Over_Odds,Under_Odds
DeMar DeRozan,AST,3.5,3.61,4.0,(3.61 × 0.5) + (4.0 × 0.5) = 3.81,3.81,2.03,-0.31,-0.15,NO PLAY,N/A,fanduel,-110,-120
James Harden,FG3M,4.5,3.88,4.4,(3.88 × 0.5) + (4.4 × 0.5) = 4.14,4.14,2.6,0.36,0.14,NO PLAY,N/A,fanduel,146,-200
Scottie Barnes,PTS,19.5,19.22,18.0,(19.22 × 0.5) + (18.0 × 0.5) = 18.61,18.61,6.42,0.89,0.14,NO PLAY,N/A,draftkings,-124,-103
Luguentz Dort,PTS,9.5,8.17,9.6,(8.17 × 0.5) + (9.6 × 0.5) = 8.88,8.88,4.26,0.62,0.14,NO PLAY,N/A,draftkings,-106,-121
Anthony Edwards,FG3M,2.5,3.23,2.4,(3.23 × 0.5) + (2.4 × 0.5) = 2.82,2.82,2.24,-0.32,-0.14,NO PLAY,N/A,draftkings,-168,127
Keegan Murray,FG3M,2.5,2.33,2.33,(2.33 × 0.5) + (2.33 × 0.5) = 2.33,2.33,1.15,0.17,0.14,NO PLAY,N/A,fanduel,108,-144
Malik Monk,FG3M,1.5,1.87,1.6,(1.87 × 0.5) + (1.6 × 0.5) = 1.73,1.73,1.64,-0.23,-0.14,NO PLAY,N/A,fanduel,138,-186
Ausar Thompson,AST,2.5,3.0,2.6,(3.0 × 0.5) + (2.6 × 0.5) = 2.8,2.8,2.24,-0.3,-0.13,NO PLAY,N/A,draftkings,132,-175
Gary Trent Jr.,FG3M,2.5,2.28,2.4,(2.28 × 0.5) + (2.4 × 0.5) = 2.34,2.34,1.27,0.16,0.13,NO PLAY,N/A,fanduel,118,-158
Ajay Mitchell,AST,3.5,3.83,3.8,(3.83 × 0.5) + (3.8 × 0.5) = 3.82,3.82,2.5,-0.32,-0.13,NO PLAY,N/A,draftkings,-147,112
Donte DiVincenzo,PTS,12.5,13.82,12.6,(13.82 × 0.5) + (12.6 × 0.5) = 13.21,13.21,5.53,-0.71,-0.13,NO PLAY,N/A,draftkings,-113,-113
Precious Achiuwa,PTS,7.5,6.82,7.0,(6.82 × 0.5) + (7.0 × 0.5) = 6.91,6.91,4.42,0.59,0.13,NO PLAY,N/A,fanduel,-125,-106
Keldon Johnson,PTS,14.5,12.56,15.0,(12.56 × 0.5) + (15.0 × 0.5) = 13.78,13.78,5.46,0.72,0.13,NO PLAY,N/A,fanduel,-118,-112
Robert Williams III,REB,4.5,4.45,5.2,(4.45 × 0.5) + (5.2 × 0.5) = 4.83,4.83,2.46,-0.33,-0.13,NO PLAY,N/A,fanduel,-102,-130
Julian Champagnie,FG3M,2.5,2.25,3.2,(2.25 × 0.5) + (3.2 × 0.5) = 2.72,2.72,1.69,-0.23,-0.13,NO PLAY,N/A,fanduel,104,-138
Jalen Brunson,PTS,28.5,28.29,30.2,(28.29 × 0.5) + (30.2 × 0.5) = 29.24,29.24,6.13,-0.74,-0.12,NO PLAY,N/A,fanduel,-114,-114
Karl-Anthony Towns,REB,12.5,12.44,12.0,(12.44 × 0.5) + (12.0 × 0.5) = 12.22,12.22,2.37,0.28,0.12,NO PLAY,N/A,draftkings,-126,-104
Jarace Walker,FG3M,1.5,1.59,1.8,(1.59 × 0.5) + (1.8 × 0.5) = 1.69,1.69,1.66,-0.19,-0.12,NO PLAY,N/A,draftkings,148,-197
Trey Murphy III,FG3M,3.5,3.0,3.6,(3.0 × 0.5) + (3.6 × 0.5) = 3.3,3.3,1.71,0.2,0.12,NO PLAY,N/A,draftkings,131,-174
Donovan Clingan,PTS,11.5,10.28,14.0,(10.28 × 0.5) + (14.0 × 0.5) = 12.14,12.14,5.44,-0.64,-0.12,NO PLAY,N/A,fanduel,-128,-104
Keldon Johnson,REB,6.5,6.25,7.4,(6.25 × 0.5) + (7.4 × 0.5) = 6.82,6.82,2.74,-0.33,-0.12,NO PLAY,N/A,fanduel,-125,-106
Josh Hart,PTS,11.5,9.67,12.2,(9.67 × 0.5) + (12.2 × 0.5) = 10.93,10.93,5.25,0.57,0.11,NO PLAY,N/A,draftkings,-106,-120
Giannis Antetokounmpo,PTS,28.5,31.15,27.6,(31.15 × 0.5) + (27.6 × 0.5) = 29.38,29.38,7.78,-0.88,-0.11,NO PLAY,N/A,fanduel,-108,-122
Kyle Kuzma,AST,1.5,1.76,1.6,(1.76 × 0.5) + (1.6 × 0.5) = 1.68,1.68,1.68,-0.18,-0.11,NO PLAY,N/A,fanatics,-175,125
Chet Holmgren,FG3M,1.5,1.43,1.2,(1.43 × 0.5) + (1.2 × 0.5) = 1.31,1.31,1.65,0.19,0.11,NO PLAY,N/A,draftkings,-109,-120
Reed Sheppard,FG3M,2.5,2.73,2.6,(2.73 × 0.5) + (2.6 × 0.5) = 2.67,2.67,1.49,-0.17,-0.11,NO PLAY,N/A,draftkings,-149,113
Mark Williams,PTS,13.5,12.33,13.2,(12.33 × 0.5) + (13.2 × 0.5) = 12.77,12.77,6.81,0.73,0.11,NO PLAY,N/A,fanduel,-112,-118
DeMar DeRozan,PTS,18.5,18.72,20.2,(18.72 × 0.5) + (20.2 × 0.5) = 19.46,19.46,8.4,-0.96,-0.11,NO PLAY,N/A,fanduel,-108,-122
Precious Achiuwa,REB,5.5,5.0,5.4,(5.0 × 0.5) + (5.4 × 0.5) = 5.2,5.2,2.83,0.3,0.11,NO PLAY,N/A,fanduel,-132,100
John Collins,REB,4.5,4.76,4.6,(4.76 × 0.5) + (4.6 × 0.5) = 4.68,4.68,1.79,-0.18,-0.1,NO PLAY,N/A,fanduel,100,-132
James Harden,REB,5.5,5.75,4.6,(5.75 × 0.5) + (4.6 × 0.5) = 5.18,5.18,3.36,0.33,0.1,NO PLAY,N/A,fanduel,-154,116
Jaylen Brown,AST,4.5,4.29,5.0,(4.29 × 0.5) + (5.0 × 0.5) = 4.65,4.65,1.53,-0.15,-0.1,NO PLAY,N/A,draftkings,106,-140
Jalen Duren,AST,2.5,2.07,3.2,(2.07 × 0.5) + (3.2 × 0.5) = 2.63,2.63,1.33,-0.13,-0.1,NO PLAY,N/A,draftkings,143,-190
Cade Cunningham,FG3M,1.5,1.79,1.4,(1.79 × 0.5) + (1.4 × 0.5) = 1.59,1.59,0.97,-0.09,-0.1,NO PLAY,N/A,draftkings,-182,137
Karl-Anthony Towns,PTS,24.5,22.62,28.0,(22.62 × 0.5) + (28.0 × 0.5) = 25.31,25.31,8.4,-0.81,-0.1,NO PLAY,N/A,draftkings,-109,-117
Jakob Poeltl,PTS,12.5,10.92,12.8,(10.92 × 0.5) + (12.8 × 0.5) = 11.86,11.86,6.61,0.64,0.1,NO PLAY,N/A,draftkings,-119,-107
Cason Wallace,FG3M,1.5,1.59,1.6,(1.59 × 0.5) + (1.6 × 0.5) = 1.59,1.59,0.94,-0.09,-0.1,NO PLAY,N/A,draftkings,-107,-123
Saddiq Bey,AST,2.5,2.18,2.4,(2.18 × 0.5) + (2.4 × 0.5) = 2.29,2.29,2.07,0.21,0.1,NO PLAY,N/A,draftkings,110,-146
Jalen Brunson,AST,6.5,6.5,7.0,(6.5 × 0.5) + (7.0 × 0.5) = 6.75,6.75,2.71,-0.25,-0.09,NO PLAY,N/A,fanduel,-112,-118
Isaiah Jackson,REB,5.5,5.94,5.6,(5.94 × 0.5) + (5.6 × 0.5) = 5.77,5.77,3.01,-0.27,-0.09,NO PLAY,N/A,draftkings,-117,-113
Norman Powell,REB,3.5,3.86,3.6,(3.86 × 0.5) + (3.6 × 0.5) = 3.73,3.73,2.41,-0.23,-0.09,NO PLAY,N/A,fanduel,128,-172
Andrew Wiggins,FG3M,1.5,1.8,1.4,(1.8 × 0.5) + (1.4 × 0.5) = 1.6,1.6,1.15,-0.1,-0.09,NO PLAY,N/A,fanduel,116,-154
Anthony Edwards,AST,3.5,3.54,3.8,(3.54 × 0.5) + (3.8 × 0.5) = 3.67,3.67,1.98,-0.17,-0.09,NO PLAY,N/A,draftkings,-162,123
Draymond Green,FG3M,1.5,1.56,1.2,(1.56 × 0.5) + (1.2 × 0.5) = 1.38,1.38,1.26,0.12,0.09,NO PLAY,N/A,draftkings,117,-154
Jerami Grant,AST,2.5,2.47,2.8,(2.47 × 0.5) + (2.8 × 0.5) = 2.64,2.64,1.55,-0.14,-0.09,NO PLAY,N/A,fanduel,-140,106
Deni Avdija,AST,6.5,5.39,7.0,(5.39 × 0.5) + (7.0 × 0.5) = 6.19,6.19,3.26,0.31,0.09,NO PLAY,N/A,fanduel,-136,102
Shaedon Sharpe,AST,2.5,2.07,3.2,(2.07 × 0.5) + (3.2 × 0.5) = 2.64,2.64,1.59,-0.14,-0.09,NO PLAY,N/A,fanduel,-102,-130
Shaedon Sharpe,REB,4.5,5.0,4.4,(5.0 × 0.5) + (4.4 × 0.5) = 4.7,4.7,2.15,-0.2,-0.09,NO PLAY,N/A,fanduel,-108,-122
Jaylen Brown,PTS,27.5,27.88,28.4,(27.88 × 0.5) + (28.4 × 0.5) = 28.14,28.14,7.72,-0.64,-0.08,NO PLAY,N/A,draftkings,-113,-113
Mikal Bridges,PTS,16.5,16.25,17.6,(16.25 × 0.5) + (17.6 × 0.5) = 16.92,16.92,5.26,-0.43,-0.08,NO PLAY,N/A,draftkings,100,-127
Josh Hart,REB,7.5,7.0,8.6,(7.0 × 0.5) + (8.6 × 0.5) = 7.8,7.8,3.76,-0.3,-0.08,NO PLAY,N/A,draftkings,-118,-112
Immanuel Quickley,FG3M,2.5,2.44,2.8,(2.44 × 0.5) + (2.8 × 0.5) = 2.62,2.62,1.5,-0.12,-0.08,NO PLAY,N/A,draftkings,-118,-111
Bam Adebayo,AST,2.5,2.75,2.0,(2.75 × 0.5) + (2.0 × 0.5) = 2.38,2.38,1.6,0.12,0.08,NO PLAY,N/A,fanduel,-174,130
Ryan Rollins,PTS,18.5,18.17,20.0,(18.17 × 0.5) + (20.0 × 0.5) = 19.08,19.08,7.52,-0.58,-0.08,NO PLAY,N/A,fanduel,-112,-118
Cason Wallace,REB,2.5,2.82,1.8,(2.82 × 0.5) + (1.8 × 0.5) = 2.31,2.31,2.3,0.19,0.08,NO PLAY,N/A,draftkings,-152,115
Cedric Coward,PTS,13.5,13.78,12.4,(13.78 × 0.5) + (12.4 × 0.5) = 13.09,13.09,5.4,0.41,0.08,NO PLAY,N/A,draftkings,-115,-111
Jabari Smith Jr.,PTS,15.5,15.07,16.8,(15.07 × 0.5) + (16.8 × 0.5) = 15.94,15.94,5.25,-0.44,-0.08,NO PLAY,N/A,draftkings,-121,-105
Reed Sheppard,PTS,14.5,13.13,15.0,(13.13 × 0.5) + (15.0 × 0.5) = 14.07,14.07,5.74,0.43,0.08,NO PLAY,N/A,draftkings,-116,-110
Russell Westbrook,AST,6.5,6.56,7.0,(6.56 × 0.5) + (7.0 × 0.5) = 6.78,6.78,3.65,-0.28,-0.08,NO PLAY,N/A,fanduel,-132,100
Jordan Goodwin,REB,5.5,4.33,6.2,(4.33 × 0.5) + (6.2 × 0.5) = 5.27,5.27,2.87,0.23,0.08,NO PLAY,N/A,draftkings,117,-154
Jerami Grant,FG3M,2.5,2.24,3.0,(2.24 × 0.5) + (3.0 × 0.5) = 2.62,2.62,1.39,-0.12,-0.08,NO PLAY,N/A,fanduel,118,-158
Tobias Harris,FG3M,1.5,1.5,1.6,(1.5 × 0.5) + (1.6 × 0.5) = 1.55,1.55,0.76,-0.05,-0.07,NO PLAY,N/A,draftkings,158,-211
Brandon Miller,PTS,17.5,16.67,16.67,(16.67 × 0.5) + (16.67 × 0.5) = 16.67,16.67,11.15,0.83,0.07,NO PLAY,N/A,draftkings,-125,-102
Pascal Siakam,REB,6.5,7.06,6.4,(7.06 × 0.5) + (6.4 × 0.5) = 6.73,6.73,3.21,-0.23,-0.07,NO PLAY,N/A,draftkings,112,-148
Giannis Antetokounmpo,REB,9.5,10.85,7.6,(10.85 × 0.5) + (7.6 × 0.5) = 9.22,9.22,4.16,0.28,0.07,NO PLAY,N/A,fanduel,-136,102
Myles Turner,AST,1.5,1.78,1.4,(1.78 × 0.5) + (1.4 × 0.5) = 1.59,1.59,1.22,-0.09,-0.07,NO PLAY,N/A,fanatics,-175,125
Chet Holmgren,PTS,18.5,18.29,17.6,(18.29 × 0.5) + (17.6 × 0.5) = 17.94,17.94,7.91,0.56,0.07,NO PLAY,N/A,draftkings,-116,-110
Zion Williamson,REB,5.5,5.5,5.0,(5.5 × 0.5) + (5.0 × 0.5) = 5.25,5.25,3.82,0.25,0.07,NO PLAY,N/A,draftkings,-111,-118
Cedric Coward,REB,5.5,5.83,5.6,(5.83 × 0.5) + (5.6 × 0.5) = 5.72,5.72,2.98,-0.22,-0.07,NO PLAY,N/A,draftkings,-101,-131
Jabari Smith Jr.,REB,7.5,6.93,8.4,(6.93 × 0.5) + (8.4 × 0.5) = 7.66,7.66,2.27,-0.16,-0.07,NO PLAY,N/A,draftkings,-114,-116
Toumani Camara,REB,5.5,5.28,5.4,(5.28 × 0.5) + (5.4 × 0.5) = 5.34,5.34,2.4,0.16,0.07,NO PLAY,N/A,fanduel,114,-152
Devin Vassell,REB,3.5,3.62,3.6,(3.62 × 0.5) + (3.6 × 0.5) = 3.61,3.61,1.67,-0.11,-0.07,NO PLAY,N/A,fanduel,-144,108
Tobias Harris,REB,4.5,5.25,3.4,(5.25 × 0.5) + (3.4 × 0.5) = 4.32,4.32,3.01,0.17,0.06,NO PLAY,N/A,draftkings,-112,-117
Derrick White,FG3M,2.5,2.53,2.6,(2.53 × 0.5) + (2.6 × 0.5) = 2.56,2.56,1.07,-0.06,-0.06,NO PLAY,N/A,draftkings,-123,-107
Scottie Barnes,REB,7.5,7.78,7.6,(7.78 × 0.5) + (7.6 × 0.5) = 7.69,7.69,3.06,-0.19,-0.06,NO PLAY,N/A,draftkings,-135,102
Russell Westbrook,PTS,12.5,13.72,12.0,(13.72 × 0.5) + (12.0 × 0.5) = 12.86,12.86,6.42,-0.36,-0.06,NO PLAY,N/A,fanduel,-122,-108
Toumani Camara,AST,2.5,2.78,2.4,(2.78 × 0.5) + (2.4 × 0.5) = 2.59,2.59,1.4,-0.09,-0.06,NO PLAY,N/A,fanduel,-114,-114
Deni Avdija,REB,6.5,6.44,6.2,(6.44 × 0.5) + (6.2 × 0.5) = 6.32,6.32,2.77,0.18,0.06,NO PLAY,N/A,fanduel,-158,118
Rui Hachimura,PTS,14.5,15.0,13.4,(15.0 × 0.5) + (13.4 × 0.5) = 14.2,14.2,5.94,0.3,0.05,NO PLAY,N/A,draftkings,-120,-110
Jalen Brunson,REB,3.5,3.43,3.4,(3.43 × 0.5) + (3.4 × 0.5) = 3.41,3.41,1.79,0.09,0.05,NO PLAY,N/A,fanduel,142,-192
Brandon Ingram,REB,5.5,5.83,5.4,(5.83 × 0.5) + (5.4 × 0.5) = 5.62,5.62,2.31,-0.12,-0.05,NO PLAY,N/A,draftkings,-143,108
Bam Adebayo,PTS,17.5,19.33,15.0,(19.33 × 0.5) + (15.0 × 0.5) = 17.17,17.17,7.19,0.33,0.05,NO PLAY,N/A,fanduel,-102,-128
Julius Randle,AST,5.5,5.76,5.0,(5.76 × 0.5) + (5.0 × 0.5) = 5.38,5.38,2.49,0.12,0.05,NO PLAY,N/A,draftkings,116,-153
Quinten Post,REB,4.5,3.95,4.8,(3.95 × 0.5) + (4.8 × 0.5) = 4.37,4.37,2.34,0.13,0.05,NO PLAY,N/A,draftkings,-104,-127
Amen Thompson,FG3M,0.5,0.53,0.4,(0.53 × 0.5) + (0.4 × 0.5) = 0.47,0.47,0.64,0.03,0.05,NO PLAY,N/A,betonlineag,-118,-110
De'Aaron Fox,PTS,24.5,23.5,26.0,(23.5 × 0.5) + (26.0 × 0.5) = 24.75,24.75,4.72,-0.25,-0.05,NO PLAY,N/A,fanduel,-104,-128
Deni Avdija,FG3M,2.5,2.56,2.6,(2.56 × 0.5) + (2.6 × 0.5) = 2.58,2.58,1.5,-0.08,-0.05,NO PLAY,N/A,fanduel,104,-138
Jaxson Hayes,PTS,5.5,5.31,5.4,(5.31 × 0.5) + (5.4 × 0.5) = 5.35,5.35,4.05,0.15,0.04,NO PLAY,N/A,fanduel,-114,-114
Jordan Clarkson,PTS,12.5,10.81,14.6,(10.81 × 0.5) + (14.6 × 0.5) = 12.71,12.71,5.17,-0.21,-0.04,NO PLAY,N/A,draftkings,-114,-111
Brandon Ingram,PTS,23.5,21.61,24.8,(21.61 × 0.5) + (24.8 × 0.5) = 23.21,23.21,6.68,0.29,0.04,NO PLAY,N/A,draftkings,-110,-116
Ryan Rollins,AST,6.5,6.0,7.2,(6.0 × 0.5) + (7.2 × 0.5) = 6.6,6.6,2.79,-0.1,-0.04,NO PLAY,N/A,fanduel,-152,114
Gary Trent Jr.,PTS,10.5,10.22,11.2,(10.22 × 0.5) + (11.2 × 0.5) = 10.71,10.71,4.88,-0.21,-0.04,NO PLAY,N/A,fanduel,102,-136
Aaron Holiday,PTS,9.5,7.4,12.2,(7.4 × 0.5) + (12.2 × 0.5) = 9.8,9.8,7.65,-0.3,-0.04,NO PLAY,N/A,draftkings,-123,-103
Collin Gillespie,PTS,14.5,11.61,17.0,(11.61 × 0.5) + (17.0 × 0.5) = 14.31,14.31,5.26,0.19,0.04,NO PLAY,N/A,fanduel,102,-136
Harrison Barnes,REB,3.5,3.06,3.8,(3.06 × 0.5) + (3.8 × 0.5) = 3.43,3.43,1.65,0.07,0.04,NO PLAY,N/A,fanduel,-120,-110
Miles McBride,PTS,11.5,10.0,12.6,(10.0 × 0.5) + (12.6 × 0.5) = 11.3,11.3,5.97,0.2,0.03,NO PLAY,N/A,draftkings,-102,-125
Rudy Gobert,REB,10.5,10.24,11.0,(10.24 × 0.5) + (11.0 × 0.5) = 10.62,10.62,3.77,-0.12,-0.03,NO PLAY,N/A,draftkings,106,-140
Luguentz Dort,REB,3.5,4.08,2.8,(4.08 × 0.5) + (2.8 × 0.5) = 3.44,3.44,2.11,0.06,0.03,NO PLAY,N/A,draftkings,-137,104
Ajay Mitchell,REB,3.5,3.67,3.2,(3.67 × 0.5) + (3.2 × 0.5) = 3.43,3.43,2.06,0.07,0.03,NO PLAY,N/A,draftkings,-112,-118
Alperen Sengun,PTS,22.5,22.4,23.0,(22.4 × 0.5) + (23.0 × 0.5) = 22.7,22.7,6.65,-0.2,-0.03,NO PLAY,N/A,draftkings,-121,-106
Draymond Green,PTS,8.5,8.12,8.6,(8.12 × 0.5) + (8.6 × 0.5) = 8.36,8.36,4.03,0.14,0.03,NO PLAY,N/A,draftkings,-114,-112
Will Richard,PTS,6.5,8.18,5.2,(8.18 × 0.5) + (5.2 × 0.5) = 6.69,6.69,6.73,-0.19,-0.03,NO PLAY,N/A,draftkings,-128,101
Stephen Curry,REB,3.5,3.53,3.6,(3.53 × 0.5) + (3.6 × 0.5) = 3.57,3.57,1.96,-0.07,-0.03,NO PLAY,N/A,draftkings,-150,113
Jimmy Butler III,FG3M,0.5,0.88,0.2,(0.88 × 0.5) + (0.2 × 0.5) = 0.54,0.54,1.41,-0.04,-0.03,NO PLAY,N/A,betonlineag,-143,110
Moses Moody,AST,1.5,1.53,1.4,(1.53 × 0.5) + (1.4 × 0.5) = 1.46,1.46,1.33,0.04,0.03,NO PLAY,N/A,fanatics,-115,-115
Julian Champagnie,PTS,11.5,10.38,13.0,(10.38 × 0.5) + (13.0 × 0.5) = 11.69,11.69,5.89,-0.19,-0.03,NO PLAY,N/A,fanduel,-122,-108
Kawhi Leonard,REB,5.5,5.29,5.6,(5.29 × 0.5) + (5.6 × 0.5) = 5.44,5.44,2.29,0.06,0.02,NO PLAY,N/A,fanduel,164,-225
Jordan Walsh,PTS,5.5,4.92,6.2,(4.92 × 0.5) + (6.2 × 0.5) = 5.56,5.56,3.48,-0.06,-0.02,NO PLAY,N/A,draftkings,-107,-120
Shai Gilgeous-Alexander,REB,4.5,4.89,4.2,(4.89 × 0.5) + (4.2 × 0.5) = 4.54,4.54,2.47,-0.04,-0.02,NO PLAY,N/A,draftkings,-113,-116
Jeremiah Fears,AST,2.5,2.72,2.2,(2.72 × 0.5) + (2.2 × 0.5) = 2.46,2.46,1.99,0.04,0.02,NO PLAY,N/A,draftkings,-159,120
Trey Murphy III,REB,5.5,6.28,4.6,(6.28 × 0.5) + (4.6 × 0.5) = 5.44,5.44,2.52,0.06,0.02,NO PLAY,N/A,draftkings,-103,-128
Jeremiah Fears,REB,3.5,3.28,3.8,(3.28 × 0.5) + (3.8 × 0.5) = 3.54,3.54,1.67,-0.04,-0.02,NO PLAY,N/A,draftkings,-118,-111
Brandin Podziemski,AST,2.5,2.89,2.2,(2.89 × 0.5) + (2.2 × 0.5) = 2.55,2.55,2.11,-0.05,-0.02,NO PLAY,N/A,draftkings,-158,120
Reed Sheppard,REB,2.5,2.33,2.6,(2.33 × 0.5) + (2.6 × 0.5) = 2.47,2.47,2.16,0.03,0.02,NO PLAY,N/A,draftkings,-149,113
Dillon Brooks,REB,3.5,3.25,3.8,(3.25 × 0.5) + (3.8 × 0.5) = 3.52,3.52,1.48,-0.02,-0.02,NO PLAY,N/A,fanduel,110,-146
Collin Gillespie,REB,4.5,4.11,4.8,(4.11 × 0.5) + (4.8 × 0.5) = 4.46,4.46,1.97,0.04,0.02,NO PLAY,N/A,fanduel,122,-162
Jordan Walsh,REB,4.5,4.15,4.8,(4.15 × 0.5) + (4.8 × 0.5) = 4.48,4.48,3.0,0.02,0.01,NO PLAY,N/A,draftkings,-122,-108
Jordan Walsh,FG3M,0.5,0.62,0.4,(0.62 × 0.5) + (0.4 × 0.5) = 0.51,0.51,0.77,-0.01,-0.01,NO PLAY,N/A,draftkings,-127,-104
Miles Bridges,AST,3.5,3.76,3.2,(3.76 × 0.5) + (3.2 × 0.5) = 3.48,3.48,2.05,0.02,0.01,NO PLAY,N/A,draftkings,116,-153
Miles Bridges,FG3M,2.5,2.94,2.0,(2.94 × 0.5) + (2.0 × 0.5) = 2.47,2.47,1.98,0.03,0.01,NO PLAY,N/A,draftkings,-115,-114
Kyle Kuzma,PTS,12.5,13.59,11.2,(13.59 × 0.5) + (11.2 × 0.5) = 12.39,12.39,7.22,0.11,0.01,NO PLAY,N/A,fanduel,-118,-112
Bam Adebayo,FG3M,1.5,1.83,1.2,(1.83 × 0.5) + (1.2 × 0.5) = 1.52,1.52,1.4,-0.02,-0.01,NO PLAY,N/A,fanduel,116,-154
Chet Holmgren,REB,7.5,7.86,7.2,(7.86 × 0.5) + (7.2 × 0.5) = 7.53,7.53,2.88,-0.03,-0.01,NO PLAY,N/A,draftkings,-107,-123
Julius Randle,FG3M,1.5,1.76,1.2,(1.76 × 0.5) + (1.2 × 0.5) = 1.48,1.48,1.2,0.02,0.01,NO PLAY,N/A,draftkings,-108,-121
Zion Williamson,PTS,22.5,22.38,22.8,(22.38 × 0.5) + (22.8 × 0.5) = 22.59,22.59,6.93,-0.09,-0.01,NO PLAY,N/A,draftkings,-103,-123
De'Aaron Fox,REB,3.5,3.62,3.4,(3.62 × 0.5) + (3.4 × 0.5) = 3.51,3.51,1.51,-0.01,-0.01,NO PLAY,N/A,fanduel,-152,114
Anfernee Simons,PTS,13.5,14.41,12.6,(14.41 × 0.5) + (12.6 × 0.5) = 13.51,13.51,7.38,-0.01,-0.0,NO PLAY,N/A,draftkings,-121,-106
Jaden Ivey,FG3M,1.5,1.5,1.5,(1.5 × 0.5) + (1.5 × 0.5) = 1.5,1.5,0.71,0.0,0.0,NO PLAY,N/A,draftkings,162,-216
Tyler Herro,AST,3.5,0.0,0.0,(0.0 × 0.5) + (0.0 × 0.5) = 0.0,0.0,nan,3.5,0,NO PLAY,N/A,fanduel,-125,-106
Tyler Herro,PTS,18.5,24.0,24.0,(24.0 × 0.5) + (24.0 × 0.5) = 24.0,24.0,nan,-5.5,0,NO PLAY,N/A,fanduel,-112,-118
Bobby Portis,PTS,13.5,11.39,15.6,(11.39 × 0.5) + (15.6 × 0.5) = 13.49,13.49,5.27,0.01,0.0,NO PLAY,N/A,fanduel,-108,-122
Tyler Herro,REB,3.5,7.0,7.0,(7.0 × 0.5) + (7.0 × 0.5) = 7.0,7.0,nan,-3.5,0,NO PLAY,N/A,fanduel,-125,-106
Tyler Herro,FG3M,1.5,0.0,0.0,(0.0 × 0.5) + (0.0 × 0.5) = 0.0,0.0,nan,1.5,0,NO PLAY,N/A,fanduel,-130,-102
Brandin Podziemski,REB,4.5,4.58,4.4,(4.58 × 0.5) + (4.4 × 0.5) = 4.49,4.49,2.19,0.01,0.0,NO PLAY,N/A,draftkings,127,-168
Kris Murray,PTS,5.5,5.41,5.6,(5.41 × 0.5) + (5.6 × 0.5) = 5.51,5.51,3.55,-0.01,-0.0,NO PLAY,N/A,fanduel,-104,-128
Julian Champagnie,REB,4.5,4.81,4.2,(4.81 × 0.5) + (4.2 × 0.5) = 4.51,4.51,3.15,-0.01,-0.0,NO PLAY,N/A,fanduel,-158,118
